## SLURM PROLOG ###############################################################
##    Job ID : 7605019
##  Job Name : fMRI_L2_group
##  Nodelist : node1325
##      CPUs : 5
##  Mem/Node : 2048 MB
## Directory : /gpfs/data/ashenhav/mri-data/TCB/scripts/fmri-Preprocessing
##   Job Started : Wed Jan 25 14:35:08 EST 2023
###############################################################################
Running L2 analyses on GLM 9: Pmod with Reward, Penalty, Rew*Pen, (CueFixed) Interval Num, Interval Length, Mean Congruency, RT, Accuracy, RT*Rew, RT*Pen
Foldername is: glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls
GLM9: 32 contrasts, pmod with Reward, Penalty, CueFixed, Rew*Pen, Interval Num, Interval Length, Mean Congruency, RT, Accuracy, RT*Rew, RT*Pen
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats exists. No changes required.
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C26_IntxRew-RFixCuexRew
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C26_IntxRew-RFixCuexRew not found. Will create a new folder.
Copying contrast: Subject 2043 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2044 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2045 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2046 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2047 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2048 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2049 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2050 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2051 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2053 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2054 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2055 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2057 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2058 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2059 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2060 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2061 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2062 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2063 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2064 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2065 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2066 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2067 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2068 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2069 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2070 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2071 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2072 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2073 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2074 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2075 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2076 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2077 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2078 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2079 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2081 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2082 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2083 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2084 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2085 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2086 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2088 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2090 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2091 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2093 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2094 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2097 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2098 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2099 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2103 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2105 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2106 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2107 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2108 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2109 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2111 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2112 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2113 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2115 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2116 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2117 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2118 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2119 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2120 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2121 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2122 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2123 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2124 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2125 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2126 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
Copying contrast: Subject 2127 Contrast 30 to Folder C30_IntxPen-RFixCuexPen
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C9_PFixCuesxPen
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C9_PFixCuesxPen not found. Will create a new folder.
Copying contrast: Subject 2011 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2012 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2013 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2014 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2015 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2017 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2019 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2020 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2021 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2022 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2024 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2026 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2027 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2028 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2029 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2030 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2031 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2032 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2033 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2034 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2035 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2036 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2037 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2038 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2039 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2040 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2041 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2042 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2043 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2044 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2045 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2046 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2047 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2048 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2049 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2050 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2051 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2053 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2054 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2055 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2057 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2058 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2059 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2060 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2061 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2062 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2063 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2064 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2065 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2066 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2067 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2068 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2069 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2070 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2071 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2072 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2073 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2074 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2075 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2076 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2077 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2078 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2079 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2081 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2082 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2083 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2084 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2085 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2086 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2088 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2090 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2091 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2093 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2094 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2097 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2098 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2099 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2103 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2105 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2106 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2107 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2108 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2109 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2111 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2112 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2113 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2115 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2116 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2117 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2118 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2119 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2120 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2121 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2122 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2123 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2124 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2125 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2126 Contrast 9 to Folder C9_PFixCuesxPen
Copying contrast: Subject 2127 Contrast 9 to Folder C9_PFixCuesxPen
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C32_Error
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C32_Error not found. Will create a new folder.
Copying contrast: Subject 2011 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2012 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2013 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2014 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2015 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2017 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2019 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2020 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2021 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2022 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2024 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2026 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2027 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2028 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2029 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2030 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2031 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2032 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2033 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2034 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2035 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2036 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2037 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2038 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2039 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2040 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2041 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2042 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2043 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2044 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2045 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2046 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2047 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2048 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2049 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2050 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2051 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2053 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2054 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2055 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2057 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2058 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2059 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2060 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2061 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2062 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2063 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2064 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2065 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2066 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2067 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2068 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2069 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2070 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2071 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2072 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2073 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2074 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2075 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2076 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2077 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2078 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2079 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2081 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2082 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2083 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2084 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2085 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2086 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2088 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2090 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2091 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2093 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2094 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2097 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2098 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2099 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2103 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2105 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2106 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2107 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2108 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2109 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2111 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2112 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2113 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2115 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2116 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2117 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2118 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2119 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2120 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2121 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2122 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2123 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2124 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2125 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2126 Contrast 32 to Folder C32_Error
Copying contrast: Subject 2127 Contrast 32 to Folder C32_Error
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C26_IntxRew-RFixCuexRew
/gpfs/data/ashenhav/mri-data/TCB/spm-data/groupstats/glm9_Pmod_RewPenTask_RTACC_CueFixed_interact_rwls/C26_IntxRew-RFixCuexRew/SPM.mat
No SPM mat file found. Will create a new SPM.mat file.

                            < M A T L A B (R) >
                  Copyright 1984-2019 The MathWorks, Inc.
                  R2019a (9.6.0.1072779) 64-bit (glnxa64)
                               March 8, 2019

 
To get started, type doc.
For product information, visit www.mathworks.com.
 


------------------------------------------------------------------------
25-Jan-2023 14:36:09 - Running job #1
------------------------------------------------------------------------
25-Jan-2023 14:36:09 - Running 'Factorial design specification'
Mapping files                           :                        ...done
Design configuration                    :                        ...done
Saving SPM configuration                :               ...SPM.mat saved
Completed                               :          14:36:10 - 25/01/2023
25-Jan-2023 14:36:10 - Done    'Factorial design specification'
25-Jan-2023 14:36:10 - Running 'Model estimation'

SPM12: spm_spm (v7120)                             14:36:10 - 25/01/2023
========================================================================
Chunk   1/2                             :                  ...processing                       ...doneChunk   2/2                             :                  ...processing                       ...done
Spatial non-sphericity (over scans)     :      ...estimating derivatives ...writing resels/voxel image                       ...done
